AH4_LAKE_ID,GRAND_ID,Hylak_id,GLWD_ID,CTR_LONWGS84,CTR_LATWGS84,WATERBODY_DAM_BRANCH,TYPE,AREA,EL_SPL,EL_LIM,EL_MIN,EL_ZERO,OPS_AMP,OPS_PHA,OPS_MEAN,SPL_COEFF,SPL_EXP,BR_FRAC,BR_MX_MAIN,BR_MN_MAIN,BR_MX_BR,BR_DEST_LONWGS84,BR_DEST_LATWGS84,SOURCE,SOURCE_ELEVS,SOURCE_OPS,SOURCE_SPILL,SOURCE_BRAN
108708,782,0,0,-95.554743,47.036922,Height Of Land - REG_??,Reservoir,15063732,442,441.999,441.998,438.07,0,0,0,72.9,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108757,3054,0,0,14.382796,66.163244,Akersvatn - REG_??,Reservoir,15027348,477,476.999,476.998,385.7,0,0,0,74.2,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108764,3076,0,0,12.256515,62.87498,Sylsjo - REG_??,Reservoir,14702913,844,843.999,843.998,830.5,0,0,0,71.7,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108721,1399,0,0,-81.967175,49.581551,Groundhog River - REG_Little Long,Reservoir,14527811,184,183.999,183.998,156.72,0,0,0,56.6,1.724,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108700,734,0,0,-95.654129,48.29633,Agassiz - REG_Pool27,Reservoir,14389489,347,346.999,346.998,344.47,0,0,0,70.2,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108754,2554,0,0,-19.067955,64.150901,Krokslon - REG_Sigalda,Reservoir,13972251,493,492.999,492.998,478.26,0,0,0,68.6,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108673,277,0,0,-112.245556,49.587884,Chin - REG_Chin Dam,Reservoir,13892703,852,851.999,851.998,821.74,0,0,0,69,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108773,3689,0,0,17.914839,68.007481,Batsvatn - REG_Hoveddam,Reservoir,13385278,857,856.999,856.998,827.17,0,0,0,65.7,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108701,735,0,0,-99.243607,48.498154,Alice - REG_Alice Dam,Reservoir,13329578,439,438.999,438.998,436.9,0,0,0,66.4,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108672,275,0,0,-110.972463,49.789018,Sever Persons Creek  - REG_Murray,Reservoir,12050745,762,761.999,761.998,757.43,0,0,0,58.6,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108660,248,0,0,-112.855113,53.004929,Driedmeat - REG_Battle River,Reservoir,11818038,680,679.999,679.998,676.99,0,0,0,55.8,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108742,2014,0,0,-68.391803,49.250123,RiviËre Manicouagan - REG_McCormick,Reservoir,11558223,36,35.999,35.998,25.6,0,0,0,58,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108761,3069,0,0,12.018669,63.47962,Fjergen - REG_??,Reservoir,11511456,507,506.999,506.998,478.01,0,0,0,57.8,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108710,796,0,0,-95.986029,46.597878,Lizzie - REG_Pelican River Dam,Reservoir,11245013,399,398.999,398.998,379,0,0,0,53.7,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108671,271,0,0,-108.136907,50.015133,Swift Curent Creek - REG_Duncairn,Reservoir,11135352,797,796.999,796.998,779.88,0,0,0,3.8,1.535,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108774,3694,0,0,16.004019,67.323746,Sisovatn Reservoir - REG_Sisovatn North Dam,Reservoir,10248984,650,649.999,649.998,591.81,0,0,0,51.2,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108763,3075,0,0,9.266796,62.840751,Grasjo - REG_??,Reservoir,9028054,483,482.999,482.998,461.22,0,0,0,45.4,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108706,749,0,0,-92.639361,47.596376,MintntacT - REG_??,Reservoir,9020930,447,446.999,446.998,432.44,0,0,0,41.3,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108663,252,0,0,-106.387249,51.754962,Blackstrap - REG_North Blackstrap,Reservoir,8770020,530,529.999,529.998,519.23,0,0,0,44.8,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108771,3685,0,0,21.142263,69.353738,Guolasjavrre - REG_??,Reservoir,8201018,750,749.999,749.998,737.35,0,0,0,40.6,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108756,3053,0,0,15.014304,66.195089,Kalvatn - REG_??,Reservoir,8180400,513,512.999,512.998,376.72,0,0,0,41.7,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108675,280,0,0,-112.565234,49.323419,Milk Ridge - REG_North Ridge,Reservoir,6425858,1029,1028.999,1028.998,1006.88,0,0,0,32.8,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108768,3116,0,0,7.512484,60.468758,Sysenvatnet - REG_??,Reservoir,5770423,882,881.999,881.998,837.23,0,0,0,29.9,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108696,730,0,0,-100.550441,48.568581,J Clark Salyer - REG_J Clark Salyer Dam,Reservoir,5400547,433,432.999,432.998,422.01,0,0,0,28.4,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108657,238,0,0,-111.638311,57.073502,Mildred - REG_Dike 8,Reservoir,4884565,309,308.999,308.998,289.42,0,0,0,21.9,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108769,3682,0,0,27.076497,70.392765,Masevatn - REG_Hoveddam,Reservoir,4647272,213,212.999,212.998,184.78,0,0,0,24.3,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108739,2011,0,0,-71.2542,49.69064,Peribonka - REG_Peribonka,Reservoir,1920170,170,169.999,169.998,130.41,0,0,0,11.4,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108766,3104,0,0,7.444841,60.815578,Viddalsvatn - REG_Fyllings dam,Reservoir,654812,53,52.999,52.998,39.36,0,0,0,5.2,2,0,0,0,0,0,0,7,AHYPEv4 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108790,4786,0,0,81.252158,50.420004,Shulbinsk - REG_??,Reservoir,180167415,223,222.999,222.998,196.34,0,0,0,1786.6,1.5,0,0,0,0,0,0,8,AHYPEv3 DamData,*DEFAULT*,AHYPEv3 DamData,*NONE*
108786,4670,0,0,72.514653,52.069533,Seletinskaya - REG_Seletinskoye,Reservoir,22255597,211,210.999,210.998,192.67,0,0,0,105.6,2,0,0,0,0,0,0,8,AHYPEv3 LakeData,*DEFAULT*,AHYPEv4 LakeData,*NONE*
108785,4669,0,0,61.972269,52.511989,Verkhne - REG_Tobolskaya,Reservoir,75320098,199,198.999,198.998,177.21,0,0,0,160.6,1.5,0,0,0,0,0,0,9,AHYPEv3 DamData,*DEFAULT*,AHYPEv3 DamData,*NONE*
108784,4668,0,0,62.847171,52.746785,Karatomarskoye - REG_Rudnyy,Reservoir,68581484,150,149.999,149.998,107.59,0,0,0,357.2,1.5,0,0,0,0,0,0,9,AHYPEv3 DamData,*DEFAULT*,AHYPEv3 DamData,*NONE*
108719,1397,0,0,-76.146368,52.262211,Opinaca - REG_Sarcelle - BR_Eastmain-to-LaGrande,Reservoir,885082027,195,189.2,187.27,186.8,0.6,40,800,990.7,2,0.1,1000000,0,0,-76.7132,52.7962,10,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,HHYPEv3 DamData
108716,1394,0,0,-77.276363,53.65166,Robert Bourassa - REG_La Grande2,Reservoir,2688034516,156,141.11,136.14,134.3,0.6,40,1800,1000,2,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108718,1396,0,0,-75.631178,53.791038,La Grande3 - REG_La Grande3,Reservoir,2620929389,250,232.5,226.67,203.34,0.6,40,1800,1000,2,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108728,1999,0,0,-73.176499,53.825568,La Grande4 - REG_La Grande4,Reservoir,791338757,371,343.57,334.43,297.85,0.6,40,1800,980.7,2,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108717,1395,0,0,-78.04221,53.741776,La Grande1 - REG_La Grande1,Reservoir,68040405,18,4.76,0.35,-17.3,0.6,40,1800,299,2,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108665,255,0,0,-115.523018,51.347262,Minnewanka - REG_Cascade,Reservoir,19554023,1479,1464.09,1459.12,1409,0.5,105,30,95,2,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108667,260,0,0,-115.427323,50.867799,Spray - REG_SprayCanyon,Reservoir,15288634,1692,1674.12,1668.16,1644.33,0.5,105,30,74.3,2,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108666,256,0,0,-115.009414,51.275815,Ghost - REG_Ghost,Reservoir,10336357,1186,1176.3,1173.06,1171.5,0.5,105,30,17.4,1.208,0,0,0,0,0,0,11,HHYPEv3 DamData,HHYPEv3 DamData,AHYPEv4 LakeData,*NONE*
108722,1405,0,0,-80.492884,48.963709,Abitibi - REG_Twin Falls,Reservoir,1006609450,265,263.63,263.17,261.5,0.3,105,90,100,1.4,0,0,0,0,0,0,12,HHYPEv3 DamData,HHYPEv3 DamData,HHYPEv3 DamData,*NONE*
108662,251,0,0,-114.647886,51.996912,Red Deer - REG_Dickson Dam,Reservoir,16904630,938,928.93,925.91,913.83,0.25,40,70,50,1.5,0,0,0,0,0,0,12,HHYPEv3 DamData,HHYPEv3 DamData,HHYPEv3 DamData,*NONE*
108796,5058,0,0,104.51325,52.183989,Baikal - REG_Irkutsk,Reservoir,32082055217,450,448.92,448.56,-294,0.35,210,2000,600,2,0,0,0,0,0,0,13,AHYPEv3 LakeData,AHYPEv3 LakeData,AHYPEv3 LakeData,*NONE*
108729,2000,0,0,-65.355755,54.013024,Smallwood - REG_Churchill Falls,Reservoir,4902513193,466,461.68,460.24,454.48,0.45,60,1200,100,0.9,0,0,0,0,0,0,13,AHYPEv3 LakeData,AHYPEv3 LakeData,AHYPEv3 LakeData,*NONE*
108793,5055,0,0,101.810129,56.178976,Bratskoye - REG_Bratsk,Reservoir,4827379228,376,347.64,338.19,300.38,0.35,70,2600,1000,0.8,0,0,0,0,0,0,13,AHYPEv3 LakeData,AHYPEv3 LakeData,AHYPEv3 LakeData,*NONE*
108792,5054,0,0,102.544738,57.754292,Ust Ilimskoye - REG_Ust Ilim,Reservoir,1711751337,290,263.06,254.08,218.15,0.35,210,2000,900,1.2,0,0,0,0,0,0,13,AHYPEv3 LakeData,AHYPEv3 LakeData,AHYPEv3 LakeData,*NONE*
100015,0,0,68,-103.026599,58.607701,Wollaston -BR_Churchill-to-Mackenzie,Lake,2291674225,395,394.999,394.998,374.4,0,0,0,1000,2,0.9,1000000,0,0,-103.7523,58.5895,14,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,HHYPEv3 DamData
100001,0,0,9,-122.130944,65.448514,GreatBear,Lake,30869144538,156,155.999,155.998,84.1,0,0,0,33.2,1.051,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100002,0,0,11,-116.744216,61.082673,GreatSlave,Lake,27852800374,143,142.999,142.998,102,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100003,0,0,23,-110.763879,58.727562,Athabasca,Lake,7650939652,208,207.999,207.998,188,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100005,0,0,31,-99.788943,51.638929,Winnipegosis,Lake,5190035293,251,250.999,250.998,247.2,0,0,0,18.2,2.867,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100007,0,0,37,-98.69126,51.595157,Manitoba,Lake,4775918895,248,247.999,247.998,243,0,0,0,90.5,2.962,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100006,0,0,32,-71.825298,66.620216,Nettiling,Lake,4556332377,14,13.999,13.998,-51,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100886,0,0,43,99.912258,75.066109,Taymyr,Lake,4288746398,3,2.999,2.998,0.2,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100011,0,0,53,92.71677,49.967649,Uvs,Lake,3612750964,759,758.999,758.998,749,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100010,0,0,49,-100.778843,63.383858,Dubawnt,Lake,3305437601,230,229.999,229.998,220,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100012,0,0,56,-71.747133,65.270812,Amadjuak,Lake,3021918730,104,103.999,103.998,94,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100013,0,0,59,100.246778,50.609425,Hovs Gol,Lake,2792221773,1642,1641.999,1641.998,1504,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100014,0,0,62,-155.550161,59.448977,Iliamna,Lake,2693273772,7,6.999,6.998,-37,0,0,0,525.3,1.009,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100016,0,0,76,-73.70393,50.939547,Mistassini,Lake,2169097266,374,373.999,373.998,303.1,0,0,0,381.9,1.009,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100017,0,0,83,-98.788826,60.866604,Nueltin,Lake,2028714377,267,266.999,266.998,257,0,0,0,1000,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100020,0,0,100,-117.560445,63.085931,Martre,Lake,1743983179,265,264.999,264.998,255,0,0,0,15.5,2.312,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100019,0,0,97,-94.476219,64.130284,Baker,Lake,1737055788,0,-0.001,-0.002,-10,0,0,0,999.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100035,0,0,152,-96.658687,64.662879,Aberdeen,Lake,1531836757,75,74.999,74.998,65,0,0,0,999.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100052,0,0,226,-107.364963,63.611575,Aylmer,Lake,1511793274,360,359.999,359.998,350,0,0,0,56.5,2.968,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100018,0,0,92,76.995963,54.797192,Chany,Lake,1400305240,97,96.999,96.998,87,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100026,0,0,126,-97.896385,62.788683,Yathkyed,Lake,1377758881,140,139.999,139.998,130,0,0,0,999,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100028,0,0,127,-104.52452,55.184787,Ronge,Lake,1366323679,357,356.999,356.998,343.8,0,0,0,998.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100030,0,0,136,33.940146,63.931088,Vygozero,Lake,1286618952,88,87.999,87.998,80.6,0,0,0,262.6,1.029,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100031,0,0,137,-106.122595,57.645017,Cree,Lake,1255472735,480,479.999,479.998,464.7,0,0,0,998.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100029,0,0,128,-74.750019,56.197107,Leau Claire,Lake,1254223096,235,234.999,234.998,146,0,0,0,998,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100025,0,0,125,-112.13587,58.550965,Claire,Lake,1252430350,209,208.999,208.998,207.8,0,0,0,998.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100023,0,0,120,69.047372,50.545948,none,Lake,1226881326,302,301.999,301.998,299.5,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100033,0,0,145,-156.578747,57.946996,Becharof,Lake,1178550698,3,2.999,2.998,-23.6,0,0,0,997.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100034,0,0,147,-115.041424,55.406535,Lesser Slave,Lake,1146769725,577,576.999,576.998,565.3,0,0,0,54.2,1.151,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100044,0,0,189,-117.833515,65.44773,Hottah,Lake,1094920872,180,179.999,179.998,170,0,0,0,995.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100040,0,0,174,-94.786685,53.908712,Island,Lake,1084252701,224,223.999,223.998,202.9,0,0,0,144.9,1.289,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100024,0,0,124,-102.07794,60.216606,Kasba,Lake,1082965102,331,330.999,330.998,321,0,0,0,995.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100036,0,0,155,-73.044915,55.071269,Bienville,Lake,1081168478,389,388.999,388.998,379,0,0,0,995.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100041,0,0,178,-113.445252,66.280293,Napaktuluk,Lake,1072514379,394,393.999,393.998,384,0,0,0,65,2.796,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100039,0,0,172,-93.960876,54.661308,Gods,Lake,1065657849,179,178.999,178.998,166,0,0,0,120.1,1.141,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100032,0,0,144,27.687214,69.003042,Inarinjarvi,Lake,1010010662,117,116.999,116.998,102.6,0,0,0,55.2,1.974,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100042,0,0,184,-110.267842,64.157426,MacKay,Lake,1001272542,402,401.999,401.998,392,0,0,0,993.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100102,0,0,395,-97.683984,64.001487,Princess Mary,Lake,976778521,118,117.999,117.998,108,0,0,0,217.9,2.909,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100043,0,0,186,31.576075,65.719924,Topozero,Lake,970565561,109,108.999,108.998,93,0,0,0,10.6,1.502,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100038,0,0,169,-104.040121,60.702848,Wholdia,Lake,951516697,361,360.999,360.998,351,0,0,0,991.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100037,0,0,162,-110.932967,65.744878,Contwoyto,Lake,929169338,391,390.999,390.998,381,0,0,0,539.6,1.008,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100081,0,0,320,-95.110274,62.491723,Kaminuriak,Lake,906875987,70,69.999,69.998,60,0,0,0,989,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100053,0,0,227,-99.653865,65.890992,Lower and Upper Garry,Lake,859270070,146,145.999,145.998,136,0,0,0,986.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100080,0,0,319,-97.246436,61.281861,South Henik,Lake,845452371,184,183.999,183.998,174,0,0,0,985.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100065,0,0,271,73.407823,53.364141,none,Lake,830981974,61,60.999,60.998,44.4,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100054,0,0,228,33.99884,63.407536,Segozero,Lake,800916802,111,110.999,110.998,82,0,0,0,981.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100055,0,0,232,-114.32783,65.543746,none,Lake,794971431,372,371.999,371.998,355.4,0,0,0,980.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100049,0,0,222,-108.548591,55.753051,PeterPond,Lake,793473210,421,420.999,420.998,401.8,0,0,0,980.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100215,0,0,733,-98.687995,54.223273,Kiskitto,Lake,792929431,212,211.999,211.998,202,0,0,0,585.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100161,0,0,240,87.814704,70.017169,Pyasino,Lake,783684802,26,25.999,25.998,22,0,0,0,979.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100045,0,0,211,-109.546763,61.87616,Nonacho,Lake,783071210,309,308.999,308.998,299,0,0,0,979.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100046,0,0,212,-153.661086,70.614442,Teshekpuk,Lake,747955462,1,0.999,0.998,0.75,0,0,0,975.7,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100051,0,0,225,-99.956278,53.839845,South Moose,Lake,741885003,254,253.999,253.998,244,0,0,0,974.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100092,0,0,356,-92.514859,53.128174,Sandy,Lake,741215867,273,272.999,272.998,263,0,0,0,974.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100060,0,0,254,-101.042772,60.993472,Ennadai,Lake,738156881,311,310.999,310.998,301,0,0,0,789.2,1.169,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100048,0,0,218,90.519731,68.148929,none,Lake,707874508,62,61.999,61.998,-148,0,0,0,970.6,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100050,0,0,224,-74.245883,57.54116,Minto,Lake,705793352,180,179.999,179.998,170,0,0,0,969.9,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100058,0,0,252,-110.825833,64.512778,Gras,Lake,705325237,406,405.999,405.998,396,0,0,0,970.1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100059,0,0,253,-75.830387,56.132194,none,Lake,701413904,0,-0.001,-0.002,-16.6,0,0,0,969.4,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100066,0,0,273,30.900207,66.245775,Pyaozero,Lake,675271846,109,108.999,108.998,91.3,0,0,0,17.7,1.069,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100063,0,0,269,-99.416665,62.954994,Tulemalu,Lake,672308351,280,279.999,279.998,270,0,0,0,964.8,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100057,0,0,251,-97.882213,54.587115,Cross,Lake,663226600,203,202.999,202.998,193,0,0,0,901.9,1.117,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100067,0,0,280,-89.556146,53.736765,Big Trout,Lake,656513760,204,203.999,203.998,194,0,0,0,960.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100064,0,0,270,-76.86434,51.117282,Evans,Lake,642939818,221,220.999,220.998,215.9,0,0,0,958.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100061,0,0,262,79.866659,52.997199,Kulundinskoye,Lake,635747400,94,93.999,93.998,91,0,0,0,1,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100068,0,0,281,-107.328513,54.741611,Dore,Lake,635178610,453,452.999,452.998,443,0,0,0,957.2,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100069,0,0,282,-76.397348,53.422159,Sakami,Lake,633279964,180,179.999,179.998,172,0,0,0,956.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100062,0,0,264,-101.902128,62.222908,Kamilukuak,Lake,621175301,264,263.999,263.998,254,0,0,0,954.5,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
100075,0,0,303,-100.413678,54.046858,North Moose,Lake,613666529,254,253.999,253.998,244,0,0,0,952.3,2,0,0,0,0,0,0,15,AHYPEv4 LakeData,*NONE*,AHYPEv4 LakeData,*NONE*
